Plate	Well	Conf	GeneID	Entrez_gene_ID_ks	Entrez_gene_ID_ts	Entrez_gene_ID_dr	Entrez_gene_ID_met
6	E24	neg	sicon1	NA	NA	NA	NA
6	F01	neg	sicon1	NA	NA	NA	NA
6	F02	neg	sicon1	NA	NA	NA	NA
6	F23	neg	sicon1	NA	NA	NA	NA
6	F24	neg	sicon1	NA	NA	NA	NA
6	G01	neg	sicon1	NA	NA	NA	NA
6	G02	neg	sicon1	NA	NA	NA	NA
6	G23	neg	sicon1	NA	NA	NA	NA
6	G24	neg	sicon1	NA	NA	NA	NA
6	H01	neg	sicon1	NA	NA	NA	NA
6	H02	neg	sicon1	NA	NA	NA	NA
6	H23	neg	sicon1	NA	NA	NA	NA
6	H24	neg	sicon1	NA	NA	NA	NA
7	E01	neg	sicon1	NA	NA	NA	NA
7	E02	neg	sicon1	NA	NA	NA	NA
7	E23	neg	sicon1	NA	NA	NA	NA
7	E24	neg	sicon1	NA	NA	NA	NA
7	F01	neg	sicon1	NA	NA	NA	NA
7	F02	neg	sicon1	NA	NA	NA	NA
7	F23	neg	sicon1	NA	NA	NA	NA
7	F24	neg	sicon1	NA	NA	NA	NA
7	G01	neg	sicon1	NA	NA	NA	NA
7	G02	neg	sicon1	NA	NA	NA	NA
7	G23	neg	sicon1	NA	NA	NA	NA
7	G24	neg	sicon1	NA	NA	NA	NA
7	H01	neg	sicon1	NA	NA	NA	NA
7	H02	neg	sicon1	NA	NA	NA	NA
7	H23	neg	sicon1	NA	NA	NA	NA
7	H24	neg	sicon1	NA	NA	NA	NA
1	I01	empty	KRAS	NA	NA	NA	NA
1	I02	empty	KRAS	NA	NA	NA	NA
1	I23	empty	KRAS	NA	NA	NA	NA
1	I24	empty	KRAS	NA	NA	NA	NA
1	J01	empty	KRAS	NA	NA	NA	NA
1	J02	empty	KRAS	NA	NA	NA	NA
1	J23	empty	KRAS	NA	NA	NA	NA
1	J24	empty	KRAS	NA	NA	NA	NA
1	K01	empty	KRAS	NA	NA	NA	NA
1	K02	empty	KRAS	NA	NA	NA	NA
1	K23	empty	KRAS	NA	NA	NA	NA
1	K24	empty	KRAS	NA	NA	NA	NA
1	L01	empty	KRAS	NA	NA	NA	NA
1	L02	empty	KRAS	NA	NA	NA	NA
1	L23	empty	KRAS	NA	NA	NA	NA
1	L24	empty	KRAS	NA	NA	NA	NA
2	I01	empty	KRAS	NA	NA	NA	NA
2	I02	empty	KRAS	NA	NA	NA	NA
2	I23	empty	KRAS	NA	NA	NA	NA
2	I24	empty	KRAS	NA	NA	NA	NA
2	J01	empty	KRAS	NA	NA	NA	NA
2	J02	empty	KRAS	NA	NA	NA	NA
2	J23	empty	KRAS	NA	NA	NA	NA
2	J24	empty	KRAS	NA	NA	NA	NA
2	K01	empty	KRAS	NA	NA	NA	NA
2	K02	empty	KRAS	NA	NA	NA	NA
2	K23	empty	KRAS	NA	NA	NA	NA
2	K24	empty	KRAS	NA	NA	NA	NA
2	L01	empty	KRAS	NA	NA	NA	NA
2	L02	empty	KRAS	NA	NA	NA	NA
2	L23	empty	KRAS	NA	NA	NA	NA
2	L24	empty	KRAS	NA	NA	NA	NA
3	I02	empty	KRAS	NA	NA	NA	NA
3	I23	empty	KRAS	NA	NA	NA	NA
3	I24	empty	KRAS	NA	NA	NA	NA
3	K02	empty	KRAS	NA	NA	NA	NA
3	K23	empty	KRAS	NA	NA	NA	NA
3	K24	empty	KRAS	NA	NA	NA	NA
2	N16	sample	SIK2	23235	NA	NA	NA
4	P09	sample	SKIP	NA	NA	NA	51763
6	L06	sample	SKIP	NA	NA	NA	51763
6	G06	sample	SLC16A1	NA	NA	NA	6566
5	A09	sample	SLC16A3	NA	NA	NA	9123
6	P08	sample	SLC22A15	NA	NA	NA	55356
7	G21	sample	SLC22A16	NA	NA	NA	85413
6	G10	sample	SLC22A4	NA	NA	NA	6583
6	G12	sample	SLC22A5	NA	NA	NA	6584
6	G08	sample	SLC25A1	NA	NA	NA	6576
5	K16	sample	SLC25A10	NA	NA	NA	1468
6	O20	sample	SLC25A11	NA	NA	NA	8402
6	B17	sample	SLC25A12	NA	NA	NA	8604
6	J17	sample	SLC25A13	NA	NA	NA	10165
6	F17	sample	SLC25A14	NA	NA	NA	9016
6	J19	sample	SLC25A15	NA	NA	NA	10166
6	O12	sample	SLC25A16	NA	NA	NA	8034
6	L11	sample	SLC25A17	NA	NA	NA	10478
7	G03	sample	SLC25A18	NA	NA	NA	83733
7	A07	sample	SLC25A19	NA	NA	NA	60386
7	G05	sample	SLC25A2	NA	NA	NA	83884
5	C18	sample	SLC25A20	NA	NA	NA	788
7	I03	sample	SLC25A21	NA	NA	NA	89874
7	C13	sample	SLC25A22	NA	NA	NA	79751
7	C09	sample	SLC25A23	NA	NA	NA	79085
6	H10	sample	SLC25A24	NA	NA	NA	29957
7	K07	sample	SLC25A25	NA	NA	NA	114789
7	K09	sample	SLC25A26	NA	NA	NA	115286
6	H13	sample	SLC25A27	NA	NA	NA	9481
7	E19	sample	SLC25A28	NA	NA	NA	81894
7	M03	sample	SLC25A29	NA	NA	NA	123096
6	E05	sample	SLC25A3	NA	NA	NA	5250
7	O13	sample	SLC25A30	NA	NA	NA	253512
5	A07	sample	SLC25A34	NA	NA	NA	284723
7	O21	sample	SLC25A35	NA	NA	NA	399512
6	N20	sample	SLC25A36	NA	NA	NA	55186
6	J14	sample	SLC25A37	NA	NA	NA	51312
5	K13	sample	SLC25A4	NA	NA	NA	291
5	K15	sample	SLC25A5	NA	NA	NA	292
5	K17	sample	SLC25A6	NA	NA	NA	293
6	N21	sample	SLC27A3	NA	NA	NA	11000
5	D03	sample	SLC29A1	NA	NA	NA	2030
6	E18	sample	SLC2A1	NA	NA	NA	6513
7	E13	sample	SLC2A10	NA	NA	NA	81031
7	C07	sample	SLC2A11	NA	NA	NA	66035
7	M19	sample	SLC2A12	NA	NA	NA	154091
7	K05	sample	SLC2A13	NA	NA	NA	114134
6	E20	sample	SLC2A2	NA	NA	NA	6514
6	E22	sample	SLC2A3	NA	NA	NA	6515
6	G04	sample	SLC2A5	NA	NA	NA	6518
6	P05	sample	SLC2A6	NA	NA	NA	11182
6	H12	sample	SLC2A8	NA	NA	NA	29988
6	P22	sample	SLC2A9	NA	NA	NA	56606
6	M04	sample	SLC35A2	NA	NA	NA	7355
6	P21	sample	SLC35D1	NA	NA	NA	23169
6	O14	sample	SLC7A5	NA	NA	NA	8140
6	L13	sample	SLC9A6	NA	NA	NA	10479
2	N03	sample	SLK	9748	NA	NA	NA
3	G14	sample	SMAD4	NA	4089	NA	NA
3	K20	sample	SMARCB1	NA	6598	NA	NA
3	A11	sample	SMG1	23049	NA	NA	NA
6	L22	sample	SMOX	NA	NA	NA	54498
7	E05	sample	SMP3	NA	NA	NA	80235
6	G14	sample	SMS	NA	NA	NA	6611
7	B05	sample	SMUG1	NA	NA	23583	NA
2	H15	sample	SRK	81788	NA	NA	NA
1	G14	sample	SNF1LK	150094	NA	NA	NA
1	E22	sample	SNRK	54861	NA	NA	NA
6	P19	sample	SNX13	NA	NA	NA	23161
6	J18	sample	SNX9	NA	NA	NA	51429
3	K22	sample	SOCS1	NA	8651	NA	8651
6	B19	sample	SOCS1	NA	8651	NA	8651
6	F05	sample	SOCS2	NA	NA	NA	8835
6	F19	sample	SOCS3	NA	NA	NA	9021
7	K21	sample	SOCS4	NA	NA	NA	122809
6	H14	sample	SOCS7	NA	NA	NA	30837
6	L21	sample	SORBS1	NA	NA	NA	10580
6	G16	sample	SOS1	NA	NA	NA	6654
6	G18	sample	SOS2	NA	NA	NA	6655
2	D07	sample	SPEG	10290	NA	NA	NA
2	K03	sample	SPHK1	8877	NA	NA	NA
2	J13	sample	SPHK2	56848	NA	NA	NA
7	H12	sample	SPO11	NA	NA	23626	NA
1	E12	sample	SRC	6714	NA	NA	6714
6	G22	sample	SRC	6714	NA	NA	6714
6	I04	sample	SREBF1	NA	NA	NA	6720
6	I06	sample	SRM	NA	NA	NA	6723
2	P15	sample	SRMS	6725	NA	NA	NA
2	G11	sample	SRP72	6731	NA	NA	NA
2	M17	sample	SRPK1	6732	NA	NA	NA
2	I04	sample	SRPK2	6733	NA	NA	NA
4	O05	sample	SSH1	NA	NA	NA	NA
4	C12	sample	SSH2	NA	NA	NA	NA
4	M08	sample	SSH3	NA	NA	NA	NA
1	G17	sample	SSTK	83983	NA	NA	NA
2	P20	sample	SSTK	83983	NA	NA	NA
1	N15	sample	STK10	6793	NA	NA	NA
1	B18	sample	STK11	6794	6794	NA	6794
3	M04	sample	STK11	6794	6794	NA	6794
6	I08	sample	STK11	6794	6794	NA	6794
1	M19	sample	STK16	8576	NA	NA	NA
2	E04	sample	STK17A	9263	NA	NA	NA
1	I14	sample	STK17B	9262	NA	NA	NA
3	O09	sample	STK19	8859	NA	NA	NA
2	I10	sample	STK22B	23617	NA	NA	NA
1	N05	sample	STK22C	81629	NA	NA	NA
1	H05	sample	STK22D	83942	NA	NA	NA
2	G09	sample	STK22D	83942	NA	NA	NA
2	M09	sample	STK23	26576	NA	NA	NA
1	I20	sample	STK24	8428	NA	NA	NA
1	K04	sample	STK25	10494	NA	NA	NA
2	O06	sample	STK29	9024	NA	NA	NA
1	F16	sample	STK3	6788	NA	NA	NA
1	B04	sample	STK31	56164	NA	NA	NA
2	J08	sample	STK32A	202374	NA	NA	NA
2	J03	sample	STK32B	55351	NA	NA	NA
2	N21	sample	STK32C	282974	NA	NA	NA
1	M13	sample	STK33	65975	NA	NA	NA
1	B16	sample	STK35	140901	NA	NA	NA
1	J20	sample	STK36	27148	NA	NA	NA
2	F13	sample	STK38	11329	NA	NA	NA
2	E22	sample	STK38L	23012	NA	NA	NA
1	P08	sample	STK39	27347	NA	NA	NA
2	L19	sample	STK4	6789	NA	NA	NA
2	G14	sample	STYK1	55359	NA	NA	NA
4	D03	sample	STYX	NA	NA	NA	NA
6	D17	sample	SUCLA2	NA	NA	NA	8803
6	D15	sample	SUCLG1	NA	NA	NA	8802
6	D13	sample	SUCLG2	NA	NA	NA	8801
3	M06	sample	SUFU	NA	51684	NA	NA
6	I10	sample	SUOX	NA	NA	NA	6821
6	I12	sample	SUV39H1	NA	NA	NA	6839
1	A05	sample	SYK	6850	NA	NA	NA
4	D15	sample	SYNJ1	NA	NA	NA	NA
4	L17	sample	SYNJ2	NA	NA	NA	NA
6	I14	sample	SYT1	NA	NA	NA	6857
4	J21	sample	TA-PP2C	NA	NA	NA	NA
2	H11	sample	TAF1	6872	NA	NA	NA
1	N09	sample	TAF1L	138474	NA	NA	NA
6	I16	sample	TALDO1	NA	NA	NA	6888
1	G19	sample	TAO1	9344	NA	NA	NA
6	I18	sample	TAZ	NA	NA	NA	6901
2	C12	sample	TBK1	29110	NA	NA	NA
3	M08	sample	TCF1	NA	6927	NA	NA
7	B09	sample	TDG	NA	NA	6996	NA
7	F05	sample	TDP1	NA	NA	55775	NA
7	H10	sample	TDP2	NA	NA	51567	NA
2	K16	sample	TEC	7006	NA	NA	NA
1	K03	sample	TEK	7010	NA	NA	NA
4	C18	sample	TENS1	NA	NA	NA	NA
2	J15	sample	TESK1	7016	NA	NA	NA
1	B12	sample	TESK2	10420	NA	NA	NA
2	E06	sample	TEX14	56155	NA	NA	NA
1	L04	sample	TGFBR1	7046	NA	NA	NA
2	I08	sample	TGFBR2	7048	NA	NA	NA
2	D04	sample	TGFBR3	7049	NA	NA	NA
6	I20	sample	TGM2	NA	NA	NA	7052
1	C21	sample	THNSL1	79896	NA	NA	NA
4	K18	sample	THTPA	NA	NA	NA	NA
4	F21	sample	TIMM50	NA	NA	NA	NA
2	A10	sample	TJP2	9414	NA	NA	NA
2	P11	sample	TK2	7084	NA	NA	NA
6	I22	sample	TKT	NA	NA	NA	7086
3	K07	sample	TLK1	9874	NA	NA	NA
2	A08	sample	TLK2	11011	NA	NA	NA
6	N22	sample	TMLHE	NA	NA	NA	55217
6	K06	sample	TNF	NA	NA	NA	7124
5	E18	sample	TNFRSF5	NA	NA	NA	958
5	E20	sample	TNFSF5	NA	NA	NA	959
1	O15	sample	TNIK	23043	NA	NA	NA
2	O04	sample	TNK1	8711	NA	NA	NA
1	F11	sample	TNK2	10188	NA	NA	NA
1	M12	sample	TNNI3K	51086	NA	NA	NA
7	C06	sample	TOPBP1	NA	NA	11073	NA
2	J12	sample	TOPK	55872	NA	NA	NA
3	M12	sample	TP53	NA	7157	7157	NA
7	P20	sample	TP53	NA	7157	7157	NA
7	P22	sample	TP53BP1	NA	NA	7158	NA
2	D09	sample	TP53RK	112858	NA	NA	NA
7	K17	sample	TPH2	NA	NA	NA	121278
6	K08	sample	TPI1	NA	NA	NA	7167
2	J20	sample	TPK1	27010	NA	NA	NA
4	D16	sample	TPTE	NA	NA	NA	NA
4	E06	sample	TPTE2	NA	NA	NA	NA
7	F22	sample	TREX1	NA	NA	11277	NA
7	H04	sample	TREX2	NA	NA	11219	NA
1	C13	sample	TRIB1	10221	NA	NA	NA
2	D15	sample	TRIB2	28951	NA	NA	NA
2	I07	sample	TRIB3	57761	NA	NA	NA
1	O04	sample	TRIO	7204	NA	NA	NA
6	H07	sample	TRIP10	NA	NA	NA	9322
1	C20	sample	TRPM6	140803	NA	NA	NA
3	M11	sample	TRPM7	54822	NA	NA	NA
3	M14	sample	TSC1	NA	7248	NA	7248
6	K10	sample	TSC1	NA	7248	NA	7248
3	M16	sample	TSC2	NA	7249	NA	7249
6	K12	sample	TSC2	NA	7249	NA	7249
3	O07	sample	TSKS	60385	NA	NA	NA
1	I19	sample	TTBK1	84630	NA	NA	NA
1	P16	sample	TTBK2	146057	NA	NA	NA
1	A03	sample	TTK	7272	NA	NA	NA
6	D18	sample	TXN2	NA	NA	NA	25828
6	K14	sample	TXNRD1	NA	NA	NA	7296
6	N03	sample	TXNRD2	NA	NA	NA	10587
2	I19	sample	TYK2	7297	NA	NA	NA
6	K16	sample	TYMS	NA	NA	NA	7298
1	P13	sample	TYRO3	7301	NA	NA	NA
6	G20	sample	UAP1	NA	NA	NA	6675
7	H16	sample	UBE2A	NA	NA	7319	NA
7	H18	sample	UBE2B	NA	NA	7320	NA
7	J04	sample	UBE2N	NA	NA	7334	NA
7	H22	sample	UBE2V2	NA	NA	7336	NA
2	B13	sample	UCK1	83549	NA	NA	NA
6	K18	sample	UCP1	NA	NA	NA	7350
6	K20	sample	UCP2	NA	NA	NA	7351
6	K22	sample	UCP3	NA	NA	NA	7352
6	M06	sample	UGDH	NA	NA	NA	7358
6	M08	sample	UGP2	NA	NA	NA	7360
6	N04	sample	UGT1A10	NA	NA	NA	54575
6	N08	sample	UGT1A6	NA	NA	NA	54578
6	N06	sample	UGT1A8	NA	NA	NA	54576
6	N15	sample	UGT2A1	NA	NA	NA	10941
6	M14	sample	UGT2B10	NA	NA	NA	7365
6	M16	sample	UGT2B15	NA	NA	NA	7366
6	M18	sample	UGT2B17	NA	NA	NA	7367
6	L18	sample	UGT2B28	NA	NA	NA	54490
6	M10	sample	UGT2B4	NA	NA	NA	7363
6	M12	sample	UGT2B7	NA	NA	NA	7364
1	D09	sample	UHMK1	127933	NA	NA	NA
3	A21	sample	ULK1	8408	NA	NA	8408
6	O22	sample	ULK1	8408	NA	NA	8408
1	H14	sample	ULK2	9706	NA	NA	NA
2	J11	sample	ULK4	54986	NA	NA	NA
2	D06	sample	UMP-CMPK	51727	NA	NA	51727
6	J22	sample	UMP-CMPK	51727	NA	NA	51727
1	I09	sample	UMPK	7371	NA	NA	NA
6	M20	sample	UMPS	NA	NA	NA	7372
7	B03	sample	UNG	NA	NA	7374	NA
3	O12	unknown	unknown	NA	NA	NA	NA
3	O14	unknown	unknown	NA	NA	NA	NA
3	O16	unknown	unknown	NA	NA	NA	NA
3	O18	unknown	unknown	NA	NA	NA	NA
3	O20	unknown	unknown	NA	NA	NA	NA
3	O22	unknown	unknown	NA	NA	NA	NA
4	D18	unknown	unknown	NA	NA	NA	NA
4	D20	unknown	unknown	NA	NA	NA	NA
4	D22	unknown	unknown	NA	NA	NA	NA
4	F04	unknown	unknown	NA	NA	NA	NA
4	F06	unknown	unknown	NA	NA	NA	NA
4	F08	unknown	unknown	NA	NA	NA	NA
4	F10	unknown	unknown	NA	NA	NA	NA
4	F12	unknown	unknown	NA	NA	NA	NA
4	F14	unknown	unknown	NA	NA	NA	NA
4	F16	unknown	unknown	NA	NA	NA	NA
4	F18	unknown	unknown	NA	NA	NA	NA
4	F20	unknown	unknown	NA	NA	NA	NA
4	F22	unknown	unknown	NA	NA	NA	NA
4	H04	unknown	unknown	NA	NA	NA	NA
4	H06	unknown	unknown	NA	NA	NA	NA
4	H08	unknown	unknown	NA	NA	NA	NA
4	H10	unknown	unknown	NA	NA	NA	NA
4	H12	unknown	unknown	NA	NA	NA	NA
4	H14	unknown	unknown	NA	NA	NA	NA
4	H16	unknown	unknown	NA	NA	NA	NA
4	H18	unknown	unknown	NA	NA	NA	NA
4	H20	unknown	unknown	NA	NA	NA	NA
4	H22	unknown	unknown	NA	NA	NA	NA
4	J04	unknown	unknown	NA	NA	NA	NA
4	J06	unknown	unknown	NA	NA	NA	NA
4	J08	unknown	unknown	NA	NA	NA	NA
4	J10	unknown	unknown	NA	NA	NA	NA
4	J12	unknown	unknown	NA	NA	NA	NA
4	J14	unknown	unknown	NA	NA	NA	NA
4	J16	unknown	unknown	NA	NA	NA	NA
4	J18	unknown	unknown	NA	NA	NA	NA
4	J20	unknown	unknown	NA	NA	NA	NA
4	J22	unknown	unknown	NA	NA	NA	NA
4	L04	unknown	unknown	NA	NA	NA	NA
4	L06	unknown	unknown	NA	NA	NA	NA
4	L08	unknown	unknown	NA	NA	NA	NA
4	L10	unknown	unknown	NA	NA	NA	NA
4	L12	unknown	unknown	NA	NA	NA	NA
4	L14	unknown	unknown	NA	NA	NA	NA
4	L16	unknown	unknown	NA	NA	NA	NA
4	L18	unknown	unknown	NA	NA	NA	NA
4	L20	unknown	unknown	NA	NA	NA	NA
4	L22	unknown	unknown	NA	NA	NA	NA
4	N04	unknown	unknown	NA	NA	NA	NA
4	N06	unknown	unknown	NA	NA	NA	NA
4	N08	unknown	unknown	NA	NA	NA	NA
4	N10	unknown	unknown	NA	NA	NA	NA
4	N12	unknown	unknown	NA	NA	NA	NA
4	N14	unknown	unknown	NA	NA	NA	NA
4	N16	unknown	unknown	NA	NA	NA	NA
4	N18	unknown	unknown	NA	NA	NA	NA
4	N20	unknown	unknown	NA	NA	NA	NA
4	N22	unknown	unknown	NA	NA	NA	NA
4	O22	unknown	unknown	NA	NA	NA	NA
4	P04	unknown	unknown	NA	NA	NA	NA
4	P06	unknown	unknown	NA	NA	NA	NA
4	P08	unknown	unknown	NA	NA	NA	NA
4	P10	unknown	unknown	NA	NA	NA	NA
4	P12	unknown	unknown	NA	NA	NA	NA
4	P14	unknown	unknown	NA	NA	NA	NA
4	P16	unknown	unknown	NA	NA	NA	NA
4	P18	unknown	unknown	NA	NA	NA	NA
4	P20	unknown	unknown	NA	NA	NA	NA
4	P22	unknown	unknown	NA	NA	NA	NA
7	A08	unknown	unknown	NA	NA	NA	NA
7	A10	unknown	unknown	NA	NA	NA	NA
7	A12	unknown	unknown	NA	NA	NA	NA
7	A14	unknown	unknown	NA	NA	NA	NA
7	A16	unknown	unknown	NA	NA	NA	NA
7	A18	unknown	unknown	NA	NA	NA	NA
7	A20	unknown	unknown	NA	NA	NA	NA
7	A22	unknown	unknown	NA	NA	NA	NA
7	C16	unknown	unknown	NA	NA	NA	NA
7	C18	unknown	unknown	NA	NA	NA	NA
7	C20	unknown	unknown	NA	NA	NA	NA
7	C22	unknown	unknown	NA	NA	NA	NA
7	E04	unknown	unknown	NA	NA	NA	NA
7	E06	unknown	unknown	NA	NA	NA	NA
7	E08	unknown	unknown	NA	NA	NA	NA
7	E10	unknown	unknown	NA	NA	NA	NA
7	E12	unknown	unknown	NA	NA	NA	NA
7	E14	unknown	unknown	NA	NA	NA	NA
7	E16	unknown	unknown	NA	NA	NA	NA
7	E18	unknown	unknown	NA	NA	NA	NA
7	E20	unknown	unknown	NA	NA	NA	NA
7	E22	unknown	unknown	NA	NA	NA	NA
7	G04	unknown	unknown	NA	NA	NA	NA
7	G06	unknown	unknown	NA	NA	NA	NA
7	G08	unknown	unknown	NA	NA	NA	NA
7	G10	unknown	unknown	NA	NA	NA	NA
7	G12	unknown	unknown	NA	NA	NA	NA
7	G14	unknown	unknown	NA	NA	NA	NA
7	G16	unknown	unknown	NA	NA	NA	NA
7	G18	unknown	unknown	NA	NA	NA	NA
7	G20	unknown	unknown	NA	NA	NA	NA
7	G22	unknown	unknown	NA	NA	NA	NA
7	I04	unknown	unknown	NA	NA	NA	NA
7	I06	unknown	unknown	NA	NA	NA	NA
7	I08	unknown	unknown	NA	NA	NA	NA
7	I10	unknown	unknown	NA	NA	NA	NA
7	I12	unknown	unknown	NA	NA	NA	NA
7	I14	unknown	unknown	NA	NA	NA	NA
7	I16	unknown	unknown	NA	NA	NA	NA
7	I18	unknown	unknown	NA	NA	NA	NA
7	I20	unknown	unknown	NA	NA	NA	NA
7	I22	unknown	unknown	NA	NA	NA	NA
7	K04	unknown	unknown	NA	NA	NA	NA
7	K06	unknown	unknown	NA	NA	NA	NA
7	K08	unknown	unknown	NA	NA	NA	NA
7	K10	unknown	unknown	NA	NA	NA	NA
7	K12	unknown	unknown	NA	NA	NA	NA
7	K14	unknown	unknown	NA	NA	NA	NA
7	K16	unknown	unknown	NA	NA	NA	NA
7	K18	unknown	unknown	NA	NA	NA	NA
7	K20	unknown	unknown	NA	NA	NA	NA
7	K22	unknown	unknown	NA	NA	NA	NA
7	M04	unknown	unknown	NA	NA	NA	NA
7	M06	unknown	unknown	NA	NA	NA	NA
7	M08	unknown	unknown	NA	NA	NA	NA
7	M10	unknown	unknown	NA	NA	NA	NA
7	M12	unknown	unknown	NA	NA	NA	NA
7	M14	unknown	unknown	NA	NA	NA	NA
7	M16	unknown	unknown	NA	NA	NA	NA
7	M18	unknown	unknown	NA	NA	NA	NA
7	M20	unknown	unknown	NA	NA	NA	NA
7	M22	unknown	unknown	NA	NA	NA	NA
7	O04	unknown	unknown	NA	NA	NA	NA
7	O06	unknown	unknown	NA	NA	NA	NA
7	O08	unknown	unknown	NA	NA	NA	NA
7	O10	unknown	unknown	NA	NA	NA	NA
7	O12	unknown	unknown	NA	NA	NA	NA
7	O14	unknown	unknown	NA	NA	NA	NA
7	O16	unknown	unknown	NA	NA	NA	NA
7	O18	unknown	unknown	NA	NA	NA	NA
7	O20	unknown	unknown	NA	NA	NA	NA
7	O22	unknown	unknown	NA	NA	NA	NA
6	N17	sample	UQCR	NA	NA	NA	10975
6	M22	sample	UQCRFS1	NA	NA	NA	7386
1	K10	sample	URKL1	54963	NA	NA	NA
6	O04	sample	UVRAG	NA	NA	NA	7405
3	M18	sample	VHL	NA	7428	NA	NA
2	H10	sample	VRK1	7443	NA	NA	NA
2	E17	sample	VRK2	7444	NA	NA	NA
2	H18	sample	VRK3	51231	NA	NA	NA
3	A04	sample	WAS	NA	7454	NA	NA
4	E16	sample	WBP11	NA	NA	NA	NA
6	J04	sample	WBSCR14	NA	NA	NA	51085
7	K03	sample	WBSCR22	NA	NA	NA	114049
2	M08	sample	WEE1	7465	NA	NA	NA
2	D10	sample	WNK4	65266	NA	NA	NA
3	M20	sample	WRN	NA	7486	7486	NA
7	J14	sample	WRN	NA	7486	7486	NA
3	M22	sample	WT1	NA	7490	NA	NA
7	L13	sample	XAB2	NA	NA	56949	NA
6	O06	sample	XDH	NA	NA	NA	7498
3	O06	sample	XPA	NA	7507	7507	NA
7	H13	sample	XPA	NA	7507	7507	NA
3	O08	sample	XPC	NA	7508	7508	NA
7	H05	sample	XPC	NA	7508	7508	NA
7	D11	sample	XRCC1	NA	NA	7515	NA
7	N11	sample	XRCC2	NA	NA	7516	NA
7	N13	sample	XRCC3	NA	NA	7517	NA
7	B16	sample	XRCC4	NA	NA	7518	NA
7	B10	sample	XRCC5	NA	NA	7520	NA
7	B08	sample	XRCC6	NA	NA	2547	NA
3	A07	sample	XYLB	9942	NA	NA	NA
1	P17	sample	YES1	7525	NA	NA	NA
2	J14	sample	ZAK	51776	NA	NA	NA
2	M07	sample	ZAP70	7535	NA	NA	NA
3	A08	sample	ZNFN1A1	NA	10320	NA	NA
